"cjis_code","statue_code","code_type","literal","toc","summary_code","hierarchy"
31163,"21608 (A)",BP,"JUNK DEALER/ETC FAIL TO KEEP/ETC RE",M,60,151400
31111,"21628",BP,"SECONDHAND DLR/ETC FAIL TO RPT PRO",M,60,171300
31133,"21628 (A)",BP,"SECONDHAND DEALER/ETC FAIL TO REP",M,60,171300
31058,"21628 (A)",BP,"SECONDHAND DLR FAIL TO REPORT PRO",M,60,171300
31136,"21628 (B)",BP,"INCOMPLETE SECONDHAND DEALER/ET",M,60,171300
31073,"21628 (B)",BP,"INCOMPLETE SECONDHAND DEALER RE",M,60,171300
31074,"21636",BP,"SECONDHAND DEALER ILLEGALLY DISPO",M,60,171400
31137,"21636 (A)",BP,"SECONDHAND DEALER/ETC ILLEGALLY D",M,60,171400
31292,"21636 (C)",BP,"SECONDHAND DEALER/ETC PROPERTY I",M,60,171400
31075,"21640",BP,"SECONDHAND DEALER OPERATE W/O L",M,60,171200
31164,"21642 (A)",BP,"SECONDHAND DEALER/LICENSE VIOLAT",M,60,171100
50171,"21646",PU,"ENDANGER AIRBORN AIRCRAFT",M,60,101100
54104,"21650",VC,"FAILURE TO DRIVE ON RIGHT HALF OF R",I,74,173300
54088,"21650.1",VC,"FAIL OPERATE BIKE:ROADWAY/ETC IN S",I,74,173300
54076,"21651 (B)",VC,"DRIVE THE WRONG WAY ON DIVIDED H",F,25,63310
54075,"21651 (B)",VC,"DRIVE THE WRONG WAY ON A DIVIDED",M,74,173300
54080,"21651 (C)",VC,"DRIVE THE WRONG WAY ON DIVIDED H",F,25,63310
54542,"21652",VC,"UNLAWFUL ENTRY SERVICE ROAD",I,74,173300
31097,"21652",BP,"JUNK DEALER/ETC BUY FROM UNAUTHO",M,32,108400
54504,"21655.5 (B)",VC,"FAILURE TO OBEY PREFERENTIAL TRAFF",I,74,173300
54636,"21655.9 (B)",VC,"DRIVE IN HOV LANE W/SINGLE OCCUPA",I,74,173300
54637,"21655.9 (C)",VC,"DRIVE/OWN AUTO W/HOV DECAL NOT",M,74,162900
54178,"21658 (A)",VC,"UNSAFE LANE CHANGE/ETC",I,74,173300
31165,"21665 (A)",BP,"SWAP MEET OPERATOR FAIL TO RETAIN",M,60,160400
31169,"21665 (B)",BP,"SWAP MEET VENDOR FAIL TO HAVE REP",M,60,160400
31179,"21672 (B)",BP,"SELL CUT/ETC SPORTS TRADING CARD",M,60,144110
54552,"21700",VC,"OBSTRUCT DRIVER VIEW OR CONTROL B",I,74,173300
54364,"21701",VC,"INTERFERE WITH DRIVER CONTROL",I,74,173300
54179,"21703",VC,"VEHICLE FOLLOW TOO CLOSELY",I,74,173300
54513,"21707",VC,"UNAUTHORIZED VEHICLE IN FIRE AREA",I,74,173300
52566,"21710",PC,"POSSESS/MANUFACTURE/COMMERCIA",M,50,121800
54524,"21711",VC,"SWERVING OF TOWED VEHICLE",I,74,173300
54434,"21712 (A)",VC,"ALLOW UNLAWFUL RIDING/ETC ON VEH",I,74,173300
54517,"21718 (A)",VC,"STOP/PARK/LEAVE VEHICLE UPON FREE",I,74,173300
54613,"21720",VC,"POCKET BIKES OPERATE VEHICLE IN PRO",I,74,173300
54327,"21750",VC,"OVERTAKE VEH/BIKE:LEFT PASS VIOLAT",I,74,173300
54180,"21754",VC,"VEHICLE MAKE UNLAWFUL PASS ON RIG",I,74,173300
54181,"21755",VC,"USE SHOULDER/ETC TO PASS ON RIGHT",I,74,173300
54640,"21760 (B)",VC,"PASS BIKE UNSAFE DISTANCE DUE TO SI",I,74,173300
54641,"21760 (C)",VC,"PASS BICYCLE:-3 FEET",I,74,173300
54642,"21760 (D)",VC,"PASS BIKE AT UNSAFE SPEED ENDANGER",I,74,173300
54643,"21760 (E)(2)",VC,"PASS BIKE CAUSE COLLISION WITH BOD",I,74,173300
54427,"21800 (D)",VC,"FAIL STOP/YIELD:INOPERATIVE TRAFFIC",I,74,173300
54114,"21801 (A)",VC,"FAIL TO YIELD RIGHT OF WAY PRIOR TO",I,74,173300
54601,"21801 (B)",VC,"FAIL YIELD:TURNING VEHICLE",I,74,173300
54105,"21802 (A)",VC,"FAIL TO YIELD AT ENTRANCE OF THROU",I,74,173300
54506,"21803 (A)",VC,"FAILURE TO YIELD RIGHT-OF-WAY SIGN",I,74,173300
54578,"21804 (B)",VC,"FAILURE TO YIELD THE RIGHT-OF-WAY",I,74,173300
54182,"21806 (A)",VC,"FAIL TO YIELD/ETC FOR EMERGENCY VE",I,74,173300
54466,"21806 (C)",VC,"PEDESTRIAN FAIL TO YIELD/ETC:EMERG",I,74,173300
54583,"21809 (A)",VC,"FAIL CAUTION PASSING EMERGENCY VE",I,74,173300
52536,"21810",PC,"MANUFACTURE/SALE/POSSESS/ETC ME",F,19,62200
52537,"21810",PC,"MANUFACTURE/SALE/POSSESS/ETC ME",M,50,92500
54183,"21950 (B)",VC,"PEDESTRIAN IN CROSSWALK STOP/DELA",I,74,173300
54603,"21951",VC,"OVERTAKE VEHICLE STOPPED AT CROSS",I,74,173300
54535,"21952",VC,"FAIL TO YIELD TO PEDESTRIAN ON SIDEW",I,74,173300
54449,"21953",VC,"PEDESTRIAN FAIL TO YIELD:OVRHD CRO",I,74,173300
54145,"21955",VC,"JAYWALKING",I,74,173300
54184,"21956",VC,"PEDESRIAN FAIL TO USE THE LEFT EDGE",I,74,173300
54318,"21957",VC,"HITCHHIKE IN ROADWAY",I,74,173300
54590,"21960 (A)",VC,"PEDESTRIAN/BICYCLE/ETC ON FREEWAY",I,74,173300
54121,"21963",VC,"FAIL TO YIELD RIGHT-OF-WAY TO BLIND",M,74,173300
54514,"21966",VC,"PEDESTRIAN IN BIKE LANE WHERE PEDE",I,74,173300
54529,"21970 (A)",VC,"VEHICLE BLOCK CROSSWALK OR SIDEWA",I,74,173300
52542,"22010",PC,"MANUFACTURE/SALE/POSSESS/ETC NU",F,19,62200
52543,"22010",PC,"MANUFACTURE/SALE/POSSESS/ETC NU",M,50,92500
26598,"22010 (A)(1)",EC,"KNOWINGLY FAIL TO DISCLOSE MATERIA",M,32,91720
54319,"22100 (B)",VC,"LEFT TURN AT INTERSECTION VIOL",I,74,173300
54185,"22101 (D)",VC,"FAIL TO OBEY TURN SIGNS",I,74,173300
54186,"22102",VC,"ILLEGAL U-TURN IN BUSINESS DISTRICT/",I,74,173300
54320,"22104",VC,"TURN BY FIRE STATION VIOLATION:IN FR",I,74,173300
54132,"22106",VC,"START PARKED VEHICLE/UNSAFE BACKIN",I,74,173300
54115,"22107",VC,"UNSAFE TURN AND/OR WITHOUT SIGNA",I,74,173300
54149,"22108",VC,"FAIL TO SIGNAL BEFORE TURNING VEHIC",I,74,173300
54492,"22110 (A)",VC,"VIOLATION:METHOD OF SIGNALING",I,74,173300
54493,"22110 (B)",VC,"INOPERABLE SIGNAL LAMP:ARM SIGNAL",I,74,173300
54467,"22111 (B)",VC,"IMPROPER METHOD OF RIGHT HAND TU",I,74,173300
54494,"22112 (A)",VC,"SCHOOL BUS DRIVER:SIGNAL LIGHT/STO",I,74,173300
54495,"22112 (B)",VC,"FAIL TO LOAD/UNLOAD AT DESIGNATED",I,74,173300
31124,"22179",BP,"NONCONFORMING MARK GOLD/ETC TO",M,60,148820
31123,"22180",BP,"NONCONFORMING TRADEMARK:GOLD/",M,60,148822
52519,"22210",PC,"MANUFACTURE/SALE/POSSESS/ETC LEA",M,50,92500
52518,"22210",PC,"MANUFACTURE/SALE/POSSESS/ETC LEA",F,19,62200
31189,"22256 (A)",BP,"TAX PREPARER VIOLATION",M,60,99650
54134,"22349",VC,"EXCESSIVE SPEED",M,74,173300
54395,"22349 (B)",VC,"EXCEED 55 MPH SPEED LIMIT ON TWO L",I,74,173300
54106,"22350",VC,"UNSAFE SPEED FOR PREVAILING CONDIT",I,74,173300
54370,"22356 (B)",VC,"EXCEED POSTED SPEED LIMIT",I,74,173300
54532,"22405 (A)",VC,"UNSAFE SPEED ON BRIDGE",I,74,173300
54616,"22406 (B)",VC,"VEHICLE/BUS EXCEED SPEED LIMIT WHI",I,74,173300
54502,"22406.1",VC,"COMMERCIAL VEHICLE EXCEED 15 MPH",M,74,162050
54437,"22409",VC,"EXCEED SPEED FOR TIRE/WEIGHT",I,74,173300
54549,"22410",VC,"METAL TIRE:EXCESS 6 MPH",I,74,173300
52549,"22410",PC,"MANUFACTURE/SALE/POSSESS/ETC SHU",M,50,92500
52548,"22410",PC,"MANUFACTURE/SALE/POSSESS/ETC SHU",F,19,62200
54453,"22411",VC,"MOTOR SCOOTER EXCEED 15 MPH",I,74,173300
31203,"22430 (A)",BP,"MFG/SELL/ETC DECEPTIVE ID",M,60,92714
31224,"22430 (A)",BP,"MANUFACTURE/SELL/ETC DECEPTIVE ID",F,9,45820
23140,"22435.1",BP,"TAKE MARKED CART FROM RETAIL ESTA",M,31,105300
23149,"22435.11 (A)",BP,"UNAUTHORIZED RETRIEVAL OF SHOPPIN",M,31,105400
23150,"22435.12",BP,"USE UNIDENTIFIED VEHICLE TO RETRIEV",M,31,105500
23182,"22435.2",BP,"ABANDON SHOPPING/LAUNDRY CART A",M,31,105300
23109,"22435.2",BP,"TAKE/ETC MARKED CART FROM RETAIL",M,31,105300
23127,"22435.2 (A)",BP,"REMOVE SHOPPING/LAUNDRY CART",M,31,105300
23115,"22435.2 (B)",BP,"POSSESS SHOPPING/LAUNDRY CART",M,31,105300
23175,"22435.2 (C)",BP,"POSSESS ALTERED SHOPPING/LAUNDRY",M,31,105300
23137,"22435.2 (E)",BP,"ALTER/ETC SHOPPING/LAUNDRY CART",M,31,105300
23136,"22435.2 (F)",BP,"POSSESS SHOPPING/LAUNDRY CARTS:SP",M,31,105300
31230,"22441 (A)(1)",BP,"ILLEGAL IMMIGRATION CONSULTANT:FO",M,60,99500
31246,"22442.2 (A)(1)",BP,"IMMIGRATION CONSULTANT BONDING",M,60,99500
31279,"22442.2 (A)(2)",BP,"IMMIGRATION CONSULTANT POST NOT",M,60,99500
31280,"22442.2 (A)(3)",BP,"IMMIGRATION CONSULTANT:POST CUR",M,60,99500
31281,"22442.2 (A)(4)",BP,"POST NAME OF EACH IMMIGRATION CO",M,60,99500
31231,"22444 (D)",BP,"UNLAWFULLY CHARGE REFERRAL FEE BY",M,60,99500
54330,"22500",VC,"PARKING/STOP/ETC VEH VIOL:SPEC CIRC",I,74,173300
54537,"22500 (H)",VC,"PARK UNLAWFULLY:DOUBLE PARKING",I,74,173300
54475,"22504 (A)",VC,"STOP/PARK ON ROADWAY OUTSIDE CIT",I,74,173300
31191,"22513 (B)",VC,"TOW TRUCK OWNER/OPR SOLICIT/ETC T",M,74,173300
31192,"22513 (C)",VC,"TOW TRUCK OWNER/OPR MOVE VEH FR",M,74,173300
54432,"22515",VC,"UNATTENDED VEHICLE VIOLATION (AM",I,74,173300
54496,"22515 (A)",VC,"FAIL TO SET BRAKE/STOP MOTOR OF UN",I,74,173300
54497,"22515 (B)",VC,"FAIL TO PREVENT MOVEMENT OF UNAT",I,74,173300
54477,"22517",VC,"VEHICLE DOOR OPEN TO TRAFFIC WHILE",I,74,173300
54187,"22520.5",VC,"VENDING ON/NEAR FREEWAY:WITH PRI",M,60,162400
54472,"22521",VC,"PARK ON OR NEAR RAILROAD TRACK",I,74,173300
52459,"22610 (A)",PC,"FELON POSSESS/BUY/USE STUN GUN",M,50,122000
52460,"22610 (B)",PC,"NARCOTIC ADDICT POSS/BUY/USE STUN",M,50,122000
52461,"22610 (C)(1)",PC,"ILLEGALLY SELL/ETC STUN GUN:MINOR",M,50,174400
52462,"22610 (D)",PC,"MINOR UNDER AGE 16 POSS STUN GUN",M,50,122000
52498,"22615 (A)",PC,"MISSING MANUFACTURERS STAMP ON",M,50,121315
52499,"22615 (B)",PC,"MISSING MANUFACTURERS SERIAL NUM",M,50,121315
31267,"22658 (K)(1)",VC,"FAIL TO ACCEPT VALID PAYMENT",M,60,170100
54579,"22658 (K)(2)",VC,"FAIL TO DISPLAY ACCEPTABLE MEANS O",M,60,170100
31287,"22658 (N)(C)(3)",VC,"VEHICLE TOWED/STORED ACCESS TO PU",M,60,170100
28026,"22753 (1)",BP,"UNAUTHORIZED POSSESSION OF GROCE",F,9,47225
28027,"22753 (1)",BP,"UNAUTHORIZED POSSESSION OF GROCE",M,31,105280
28031,"22753 (A)",BP,"UNAUTHORIZED POSSESSION OF GROCE",F,9,47225
28032,"22753 (A)",BP,"UNAUTHORIZED POSSESSION OF GROCE",M,31,105280
52653,"22810 (A)",PC,"UNLAWFUL POSSESSION/USE TEAR GAS",M,50,100600
52606,"22810 (A)",PC,"UNLAWFUL POSSESS/USE TEAR GAS OR",F,19,64520
52607,"22810 (B)",PC,"NARCOTIC ADDICT POSSESS/PURCHASE/",M,50,100600
52609,"22810 (C)",PC,"SELL OR FURNISH TEAR GAS TO MINOR",M,50,100600
52608,"22810 (C)",PC,"SELL OR FURNISH TEAR GAS TO MINOR",F,19,64520
52611,"22810 (D)",PC,"MINOR POSSESS/PURCHASE/ETC:TEAR G",M,50,100600
52610,"22810 (D)",PC,"MINOR POSSESS/PURCHASE/ETC:TEAR G",F,19,64520
52612,"22810 (E)(1)",PC,"POSSESS/PURCHASE/ETC PROJECTILE TE",F,19,64520
52613,"22810 (E)(1)",PC,"POSSESS/PURCHASE/ETC PROJECTILE TE",M,50,100600
52617,"22810 (E)(3)",PC,"TEARGAS/TEARGAS WEAPON PURCHAS",M,50,100600
52618,"22810 (G)(1)",PC,"ILL USE OF TEAR GAS/TEAR GAS WEAPO",M,50,100600
52614,"22810 (G)(1)",PC,"ILL USE OF TEAR GAS/TEAR GAS WEAPO",F,19,64520
52615,"22810 (G)(2)",PC,"ILL USE TEAR GAS/TEAR GAS WEAPON O",F,19,64520
52616,"22815 (A)",PC,"MINOR 16+ BUY/POSS/ETC TEARGAS/TE",M,50,101000
26520,"22852.5 (B)",VC,"OBTAIN VEHICLE UNDER LIEN BY FRAUD",M,32,114400
52501,"22900",PC,"SELL TEAR GAS/TEAR GAS WEAPON",M,50,100900
52646,"22910 (A)",PC,"REMOVE/ALTER/ETC SERIAL NUMBER/ID",M,50,174400
41068,"22972",BP,"RETAILER FAIL TO DISPLAY REQUIRED LI",M,60,99700
31253,"22974",BP,"RETAILER FAIL TO RETAIN PURCHASE IN",M,60,99700
31254,"22974.3 (A)(3)",BP,"SEIZURE OF UNSTAMPED CIGARETTES:1",M,60,99700
31255,"22974.5",BP,"FAILURE TO DISPLAY LICENSE",M,60,99700
31256,"22980.2 (A)",BP,"SELL TOBACCO PRODUCTS WITHOUT A",M,60,99700
42035,"23101",VC,"DUI LIQUOR/DRUGS (RENUMBERED-SEE",F,20,62700
42053,"23101 (A)",VC,"DRUNK DRIVING ON HIGHWAY (RENUM",F,20,62700
42054,"23101 (B)",VC,"DRUNK DRIVING NOT ON HIGHWAY (RE",F,20,62700
42036,"23101.5",VC,"DUI TOLUENE/POISON (REPEALED)",F,20,62800
42037,"23102",VC,"MISD DRIVE UNDER INFLUENCE LIQUOR",M,51,101400
42038,"23102 (A)",VC,"MISDEMEANOR DRUNK DRIVING (RENU",M,51,101400
42055,"23102 (A)",VC,"MISDEMEANOR DRUNK DRIVING ON HIG",M,51,101400
42039,"23102 (B)",VC,"MISDEMEANOR DRUNK DRIVING W/PRI",M,51,88700
42056,"23102 (B)",VC,"MISDEMEANOR DRUNK DRIVING NOT O",M,51,101400
42057,"23102 (D)",VC,"MISDEMEANOR DRUNK DRIVING W/PRI",M,51,88700
42040,"23102.5",VC,"DUI TOLUENE/POISON/MISDEMEANOR",M,51,101600
42041,"23102.5 (A)",VC,"DUI TOLUENE/POISON/MISDEMEANOR",M,51,101600
42042,"23102.5 (B)",VC,"DUI TOLUENE/POISON W/PRIOR (REPEA",M,51,88800
54005,"23103",VC,"RECKLESS DRIVING (AMENDED)",M,53,89250
54086,"23103 (A)",VC,"RECKLESS DRIVING:HIGHWAY",M,53,89250
54087,"23103 (B)",VC,"RECKLESS DRIVING IN OFFSTREET PARKI",M,53,89250
54006,"23104",VC,"RECKLESS DRIVING W/INJURY",M,53,84100
54079,"23104 (A)",VC,"RECKLESS DRIVING WITH INJURY",M,53,84100
54065,"23104 (B)",VC,"RECKLESS DRIVING CAUSING GBI W/SPE",F,25,63400
54564,"23105 (A)",VC,"RECKLESS DRIVING:SPECIFIED INJURIES",F,25,63400
54565,"23105 (A)",VC,"RECKLESS DRIVING:SPECIFIED INJURIES",M,53,84100
42050,"23106",VC,"DUI ANY DRUG CAUSING INJURY (REPEA",F,15,62900
42044,"23106",VC,"DUI NONNARCOTIC DRUGS (REPEALED)",F,15,62900
42062,"23106 (A)",VC,"DUI ANY DRUG ON HIGHWAY (REPEALE",F,15,62900
42063,"23106 (B)",VC,"DUI ANY DRUG NOT ON HIGHWAY (REP",F,15,62900
42045,"23108",VC,"DUI DANGEROUS DRUGS (REPEALED)",F,15,63000
42046,"23108",VC,"DUI ANY DRUGS (REPEALED)",F,15,63000
54061,"23109",VC,"SPEED CONTEST/EXHIBIT/BLOCK ROAD",M,53,170000
54007,"23109 (A)",VC,"ILLEGAL SPEED CONTEST",M,53,170000
54217,"23109 (B)",VC,"AIDE/ABET SPEED CONTEST",M,53,170000
54008,"23109 (B)",VC,"ILLEGAL EXHIBITION OF SPEED",M,53,170000
54218,"23109 (C)",VC,"AIDE/ABET IN EXHIBITION OF SPEED",M,53,170000
54009,"23109 (C)",VC,"BLOCK ROAD FOR SPEED CONTEST",M,53,170000
54219,"23109 (D)",VC,"BLOCK/OBSTRUCT ROAD FOR SPEED CO",M,53,170000
54647,"23109.1",VC,"ILLEGAL SPEED CONTEST CAUSE INJURY",M,53,84100
54648,"23109.1",VC,"ILLEGAL SPEED CONTEST CAUSE INJURY",F,25,63400
13070,"23110",VC,"THROW SUBSTANCE AT VEHICLE",M,47,132000
13067,"23110",VC,"THROW SUBSTANCE AT VEHICLE",F,6,24910
13055,"23110 (A)",VC,"THROW SUBSTANCE AT VEHICLE",M,47,132000
13054,"23110 (B)",VC,"THROW SUBSTANCE AT VEHICLE WITH G",F,6,24910
54170,"23111",VC,"THROW/DISCHARGE CIGARETTE/ETC ON",I,74,173300
54163,"23112",VC,"TOSS/DUMP/ETC MATTER ON HIGHWAY",I,60,174900
54589,"23112.5 (A)",VC,"HAZ MAT SPILL:NOTIFICATION TO CHP",M,74,173300
54602,"23113 (A)",VC,"FAIL REMOVE SPILLED MATERIAL IMME",I,74,173300
55206,"23114 (A)",VC,"IMPROPERLY EQUIPPED/ETC VEHICLE SP",M,74,173300
55160,"23114 (B)",VC,"ILLEGAL TRANSPORT OF AGGREGATE ON",M,74,173300
54507,"23114 (B)(1)",VC,"TRANSPORT AGGREGATE:CARGO AREA",M,74,162050
54509,"23114 (E)",VC,"AGGREGATE:FAILURE TO COVER LOAD",M,74,162050
54508,"23114 (E)(1)",VC,"TRANSPORT AGGREGATE UNCOVERED O",M,74,162050
54498,"23115 (A)",VC,"FAIL TO COVER RUBBISH VEHICLE LOAD",I,74,173300
54188,"23116 (A)",VC,"CARRY PERSON IN BACK OF TRUCK",I,74,173300
54057,"23121",VC,"DRINKING IN VEHICLE (REPEALED)",I,44,175300
54058,"23122",VC,"POSSESS OPEN CONTAINER (REPEALED)",I,44,175600
54059,"23123",VC,"STORAGE OF OPEN CONTAINER (REPEAL",I,44,175700
54566,"23123 (A)",VC,"USE CELL PHONE WHILE DRIVING WITHO",I,74,173300
54568,"23123.5 (A)",VC,"PROHIBIT TEXT-BASED COMMUNICATIO",I,74,173300
54567,"23124 (B)",VC,"USE CELL PHONE WHILE DRIVING:UNDE",I,74,173300
54123,"23127",VC,"OPERATE UNAUTHORIZED MOTOR VEH",M,74,173300
54189,"23136",VC,"DRIVING UNDER THE INFLUENCE UNDER",I,74,173300
42095,"23136 (A)",VC,"DRIVING UNDER INFLUENCE:UNDER 21",I,74,173300
54139,"23140 (A)",VC,"MINOR DRIVE VEHICLE WITH BLOOD AL",I,44,175500
42084,"23152",VC,"DRIVING UNDER THE INFLUENCE WITH P",F,20,63100
42104,"23152 (A)",VC,"DUI ALCOHOL",M,51,101400
42085,"23152 (A)",VC,"DRIVING UNDER INFLUENCE ALCOHOL/D",F,20,63100
42100,"23152 (A)",VC,"DRIVING UNDER INFLUENCE WITH PRIO",F,20,63100
42073,"23152 (A)",VC,"DUI ALCOHOL/DRUGS (AMENDED)",M,51,101400
54156,"23152 (A)/23152 (B)",VC,"DRIVING UNDER THE INFLUENCE OF ALC",M,51,101400
42088,"23152 (B)",VC,"DUI ALCOHOL/0.08 PERCENT",M,51,101400
42086,"23152 (B)",VC,"DRIVING UNDER INFLUENCE ALCOHOL/0",F,20,63100
42099,"23152 (B)",VC,"DRIVING UNDER INFLUENCE 0.08% W/P",F,20,63100
42087,"23152 (C)",VC,"ADDICT DRIVE VEHICLE WITH PRIOR",F,20,63100
42079,"23152 (C)",VC,"ADDICT DRIVE VEHICLE",M,51,101400
42090,"23152 (D)",VC,"DUI ALCOHOL/0.04 PERCENT WHILE DR",M,51,101400
42105,"23152 (E)",VC,"DUI DRUG",M,51,101400
42106,"23152 (F)",VC,"DUI ALCOHOL/DRUG",M,51,101400
42065,"23153",VC,"DUI ALCOHOL/DRUGS WITH DEATH/BO",F,20,37600
42082,"23153",VC,"DUI ALCOHOL/DRUGS:CAUSE BODILY IN",F,20,37600
42112,"23153 (A)",VC,"DUI ALCOHOL:CAUSING BODILY INJURY",M,51,81900
42107,"23153 (A)",VC,"DUI ALCOHOL:CAUSING BODILY INJURY",F,20,37600
42069,"23153 (A)",VC,"DUI ALCOHOL/DRUGS CAUSING BODILY",F,20,37600
42067,"23153 (A)",VC,"DUI ALCOHOL/DRUGS WITH DEATH/BO",F,20,37600
42092,"23153 (A)",VC,"DUI:ALCOHOL/DRUGS:CAUSE BODILY IN",M,51,101400
42071,"23153 (A)(B)",VC,"DUI ALCOHOL/DRUGS:GREAT BODILY IN",F,20,37600
42068,"23153 (A)(B)",VC,"DUI ALCOHOL/DRUGS DEATH/GBI (AME",F,20,37600
42113,"23153 (B)",VC,"DUI .08 ALCOHOL:CAUSING BODILY INJU",M,51,81900
42066,"23153 (B)",VC,"DUI .10 ALCOHOL WITH DEATH/GBI (AM",F,20,37600
42070,"23153 (B)",VC,"DUI .10 ALCOHOL CAUSING BODILY INJU",F,20,37600
42074,"23153 (B)",VC,"DUI .08 ALCOHOL:CAUSING BODILY INJU",F,20,37600
42076,"23153 (D)",VC,"DUI ALC 0.04 %:COMMERCIAL VEHICLE:",F,20,37600
42111,"23153 (E)",VC,"DUI DRUG:CAUSING BODILY INJURY",M,51,81900
42108,"23153 (E)",VC,"DUI DRUG:CAUSING BODILY INJURY",F,20,37600
42110,"23153 (F)",VC,"DUI ALCOHOL/DRUGS:CAUSING BODILY",M,51,81900
42109,"23153 (F)",VC,"DUI ALCOHOL/DRUGS:CAUSING BODILY",F,20,37600
42101,"23154 (A)",VC,"DUI WHILE ON PROBATION FOR VIOLAT",I,44,175400
42075,"23175",VC,"DUI WITH PRIOR SPECIFIED CONVICTION",F,20,63100
42077,"23175 (A)",VC,"DUI WITH PRIOR SPECIFIED CONVICTION",F,20,63100
54225,"23175.5",VC,"DRIVING UNDER INFLUENCE WITHIN 10",F,20,63100
42091,"23220",VC,"DRINK WHILE DRIVING",I,44,175400
54090,"23222 (A)",VC,"POSS OPEN CONTAINER WHILE DRIVING",I,44,175600
42080,"23222 (B)",VC,"POSSESS MARIJUANA 1 OZ OR LESS WH",M,34,174200
42103,"23222 (B)",VC,"POSSESS MARIJUANA 1 OZ OR LESS WH",I,34,174200
54147,"23223",VC,"OPEN CONTAINER OF ALCOHOL IN VEHI",I,44,175610
54581,"23223 (A)",VC,"DRIVER POSSESS OPEN ALCOHOL CONTA",I,44,175610
54582,"23223 (B)",VC,"PASSENGER WITH OPEN ALCOHOL CONT",I,44,175610
54097,"23224 (A)",VC,"MINOR:KNOWINGLY OPERATE VEHICLE",M,44,138410
54091,"23224 (B)",VC,"PASSENGER:MINOR:POSSESS/ETC ALCO",M,44,138410
54152,"23225",VC,"OWNER/DRIVER ALLOW OPEN CONTAIN",I,74,173300
54487,"23225 (A)(1)",VC,"OWNER/DRIVER ALLOW OPEN CONTAIN",I,74,173300
54190,"23226",VC,"STORE OPEN/ETC CONTAINER OF ALCOH",I,74,173300
31193,"23247 (A)",VC,"RENT/ETC VEH TO PERSON W/IGNITION",M,51,122330
26521,"23247 (B)",VC,"SOLICIT/ETC PERSON TO BLOW INTO INT",M,51,122330
26522,"23247 (C)",VC,"BLOW INTO INTERLOCK DEVICE/START V",M,51,122330
26523,"23247 (D)",VC,"TAMPER/ETC WITH IGNITION INTERLOC",M,51,122330
54312,"23247 (E)",VC,"RESTRICTED DRIVER OPERATE VEHICLE W",M,51,122330
48114,"23253",VC,"FAIL TO OBEY OFFICER AT VEHICULAR C",M,74,162000
41030,"23300",BP,"SELL LIQUOR WITHOUT LICENSE",M,44,139900
41031,"23301",BP,"SELL LIQUOR WITHOUT LICENSE",M,44,140000
54584,"23302 (A)",VC,"UNLAWFUL FOR PERSON TO FAIL TO PA",I,74,173300
54450,"23302 (A)",VC,"REFUSAL TO PAY TOLLS/ETC",I,74,173300
54124,"23332",VC,"TRESPASS ONTO NON-PUBLIC VEHICULA",M,74,173300
54585,"23546 (A)",VC,"THIRD DUI CONVICTION WITHIN 10 YEA",M,51,81750
54462,"23550 (A)",VC,"DUI W/PRIOR SPECIFIC CONVICTIONS",F,20,63100
54461,"23550 (A)",VC,"DUI W/PRIOR SPECIFIC CONVICTIONS",M,51,81600
54464,"23550.5",VC,"DRIVING UNDER INFLUENCE WITHIN 10",F,20,63100
54463,"23550.5",VC,"DRIVING UNDER INFLUENCE WITHIN 10",M,51,96050
42097,"23550.5 (A)",VC,"DRIVING UNDER INFLUENCE WITHIN 10",F,20,63100
42096,"23550.5 (A)",VC,"DRIVING UNDER INFLUENCE WITHIN 10",M,51,96050
54595,"23573 (I)",VC,"FAIL TO INSTALL IGNITION INTERLOCK D",M,51,122330
52448,"23900",PC,"ALTER/REMOVE/ETC IDENTIFICATION M",F,19,32000
52449,"23920",PC,"POSSESS/BUY/ETC FIREARM WITHOUT I",M,50,121300
54321,"24005",VC,"SELL/ETC UNLAWFUL EQUIPMENT",I,74,173300
54530,"24007 (B)(1)",VC,"SELL VEHICLE WITHOUT SMOG REQUIRE",I,74,173300
54135,"24008.5",VC,"VEHICLE EXCEED FRAME HEIGHTS",M,74,173300
54543,"24012",VC,"FAIL TO COMPLY WITH MOUNTING REQ",I,74,173300
31223,"24046",BP,"FAIL TO POST LICENSE IN CONSPICUOUS",M,60,175890
54191,"24250",VC,"DRIVE WITHOUT LIGHTS AT DARK",I,74,173300
54109,"24252 (A)",VC,"FAIL TO MAINTAIN VEHICLE LIGHTING E",I,74,173300
54515,"24252 (B)",VC,"LAMP VOLTAGE TO BE 85 PERCENT OF D",I,74,173300
52528,"24310",PC,"MANUFACTURE/SALE/POSSESSION CAM",F,19,62200
52529,"24310",PC,"MANUFACTURE/SALE/POSSESSION CAM",M,50,92500
54436,"24403",VC,"FOG LAMPS VIOLATION",I,74,173300
54544,"24407 (A)",VC,"HIGHBEAM PROJECT 350 FEET",I,74,173300
54435,"24408",VC,"BEAM INDICATOR VIOLATION ON VEHIC",I,74,173300
54192,"24409 (A)",VC,"FAIL TO DIM HEADLIGHT FOR ONCOMIN",I,74,173300
52526,"24410",PC,"MANUFACTURE/SALE/POSSESS/ETC CAN",F,19,62200
52527,"24410",PC,"MANUFACTURE/SALE/POSSESS/ETC CAN",M,50,92500
54533,"24410 (A)",VC,"SINGLE BEAM:PROPER ADJUSTMENT",I,74,173300
